origin,destination,passengers
148,14,2258
3,72,46280
148,102,833
71,14,104358
64,12,22448
148,79,414
77,14,11015
133,14,18309
14,133,17867
7,1,348457
81,4,8854
83,14,48000
14,78,69
19,31,7387
130,124,783
74,130,608
130,190,31
38,482,69
482,31,76
31,482,75
130,90,418
401,482,35
50,31,35
31,50,35
130,96,337
335,482,76
482,27,112
482,1,84
50,6,221673
6,50,222456
119,11,200
11,119,200
34,19,119567
1,50,191475
155,29,37
0,335,37
162,29,38
27,31,84
31,27,85
31,401,38
335,6,38
19,335,38
482,34,76
190,148,149
482,20,123
63,201,39
401,31,39
31,19,7182
270,240,92
261,71,172
25,19,152453
14,19,115646
335,0,40
173,1,41
50,38,41
7,335,41
335,19,41
0,482,43
142,261,107
130,72,154
335,7,43
130,199,142
261,150,225
11,25,204064
189,130,852
148,44,2073
160,62,74
29,72,20560
72,130,157
482,35,45
35,482,45
38,56,45
72,7,129501
72,27,82372
130,180,162
86,130,450
27,72,78252
180,130,166
63,117,47
57,50,10022
50,57,9277
130,57,232
261,123,542
160,130,449
240,148,354
261,53,51
130,52,16074
57,130,238
67,148,796
7,25,249789
70,167,53
162,53,54
7,4,356407
4,7,369805
130,99,182
56,218,55
148,160,530
160,148,574
99,130,183
63,153,56
148,125,956
148,185,245
130,53,548
210,236,58
255,19,58
110,264,60
130,357,800
357,130,889
53,130,558
148,110,610
172,5,60
5,172,60
60,47,60
237,60,286
77,34,39413
261,105,360
147,130,180
261,249,62
130,85,413
89,23,149
174,63,63
261,59,451
261,142,150
59,146,64
81,63,64
153,261,138
148,270,634
249,261,65
252,63,168
47,60,65
95,148,1345
130,123,157
103,25,2303
236,210,68
29,167,68
148,95,1251
148,232,238
146,227,71
130,146,71
397,14,71
261,155,249
232,148,241
201,226,73
155,261,383
81,118,73
148,24,1464
130,56,489
56,130,490
130,87,710
87,130,709
99,261,1451
218,193,76
193,218,76
130,206,545
206,130,542
148,188,260
148,168,78
168,148,78
24,148,1482
135,48,79
304,63,79
261,192,175
148,80,80
188,148,262
117,105,81
80,148,82
167,29,82
310,19,82
261,185,177
19,310,83
1,367,84
147,148,553
307,270,84
185,261,181
105,117,85
93,204,85
148,190,195
261,227,198
227,261,199
63,76,350
78,45,375
204,93,86
81,204,86
204,81,86
24,218,86
63,206,86
71,261,223
261,165,87
105,148,237
261,12,524
270,106,88
45,78,254
18,130,2857
148,73,1716
123,130,265
155,270,90
148,105,185
14,211,91
12,261,530
112,77,91
147,63,91
50,39,91
104,183,92
148,67,983
270,155,93
148,123,201
39,50,94
45,238,95
123,148,203
189,62,95
62,189,95
63,264,95
106,270,95
148,2,48324
130,41,54165
130,25,354
210,54,97
264,63,97
63,32,97
32,63,97
63,132,217
12,63,21902
63,12,21102
261,22,99
31,137,1690
158,60,441
148,85,572
25,130,364
22,261,100
104,261,409
199,130,354
125,148,1152
261,367,265
148,42,739
295,148,101
188,63,101
63,188,101
93,22,101
303,44,102
14,92,440
63,174,102
201,63,102
81,26,102
119,80,165
261,200,103
23,119,168
261,36,228
148,21,268
166,261,104
44,303,105
200,261,105
148,12,26687
148,53,1504
179,45,106
14,93,278
95,63,106
335,80,106
261,166,106
113,55,106
130,115,355
86,145,107
53,148,1511
55,165,107
63,95,107
49,39,107
115,130,366
168,117,114
62,125,350
148,100,385
148,76,546
76,148,546
93,14,108
95,130,268
117,168,109
12,148,26460
130,166,1152
379,14,109
135,63,669
63,135,508
148,164,1298
125,62,277
81,71,110
71,81,110
166,130,1173
261,322,111
63,81,138
110,31,111
349,226,112
130,158,112
158,130,112
84,23,112
221,244,113
244,221,113
346,148,114
148,346,114
204,14,114
102,148,843
62,63,571
39,49,114
63,185,114
244,367,266
313,367,115
367,313,115
130,125,277
148,240,338
110,148,556
61,62,116
62,61,116
59,145,116
117,188,244
125,130,279
130,45,766
130,82,519
63,62,581
185,63,117
0,224,118
224,0,118
148,26,416
188,117,244
367,244,263
82,130,526
367,71,118
71,367,118
26,148,424
226,349,119
110,285,119
285,110,119
322,261,120
49,261,252
145,59,120
349,188,121
218,143,121
0,361,122
0,376,122
35,261,122
148,120,379
65,49,123
376,0,123
78,25,78101
261,206,439
35,349,123
261,37,523
206,261,623
28,63,268
78,463,124
120,148,383
361,0,125
148,74,1074
148,121,421
164,130,562
130,249,125
50,63,290
63,50,283
367,381,126
169,130,126
130,32,425
32,130,431
38,336,126
118,65,127
381,367,127
31,91,1632
188,132,127
336,258,127
27,71,127
71,27,127
24,77,127
221,371,128
130,73,46153
130,185,128
71,35,59922
35,71,60727
130,169,128
148,64,412
367,31,128
63,60,128
117,35,128
130,44,265
63,28,266
24,261,239
49,135,129
71,91,129
185,130,129
148,11,840
44,130,267
349,35,129
371,221,130
258,336,130
35,117,130
125,261,262
55,39,170080
72,148,775
371,31,131
31,371,131
381,22,131
22,381,131
97,336,131
336,97,131
221,12,131
12,221,131
235,241,132
241,235,132
148,72,772
381,35,132
129,337,132
52,195,132
31,367,132
63,190,132
336,183,133
34,148,1515
35,381,133
336,80,133
337,129,133
204,0,8339
81,160,133
160,81,137
379,168,133
168,379,133
60,63,133
232,31,133
121,63,288
135,49,134
221,31,134
130,34,614
31,232,134
261,7,134
115,236,135
236,115,135
210,137,135
153,63,135
183,336,136
130,227,436
80,336,136
89,121,22818
428,33,286
34,130,523
63,304,136
7,261,136
261,83,137
240,379,137
379,240,137
148,48,628
379,121,137
121,379,137
137,210,137
83,261,138
148,134,1417
134,148,1436
42,148,800
91,167,138
167,91,138
190,27,139
59,336,139
228,235,139
69,238,139
27,63,300
82,39,139
169,148,614
148,169,606
336,59,140
221,381,140
7,148,40915
367,38,140
34,379,140
73,376,141
195,206,141
206,195,141
381,221,141
221,35,141
266,37,141
37,266,141
66,148,1209
31,221,141
379,34,141
38,82,141
170,335,141
84,192,12007
61,22,52093
73,165,142
195,52,142
300,63,314
63,300,313
154,63,318
63,154,318
52,69,142
80,362,143
225,44,143
225,73,143
39,336,143
69,63,143
69,7,143
69,52,143
179,148,220
258,119,144
97,5,192979
376,73,144
362,80,144
130,121,144
376,62,144
349,92,144
171,64,144
64,171,144
86,81,144
63,69,267
67,170,144
7,69,302
81,38,424
55,191,144
73,224,5648
35,221,145
367,61,145
349,21,319
261,119,504
121,130,146
32,148,1060
235,125,146
39,367,146
1,148,146
38,86,146
179,62,147
211,82,147
82,165,192
7,225,147
92,63,314
69,225,147
225,69,147
117,137,147
148,1,147
69,99,219
81,19,11785
28,60,165781
62,376,148
34,26,134176
225,15,148
25,376,148
376,25,148
153,362,149
224,73,5752
361,73,149
34,69,109621
92,349,149
97,54,149
224,64,150
225,25,308
59,367,150
367,59,150
225,235,150
264,148,150
148,264,150
206,80,233
80,206,231
61,367,150
225,7,150
33,428,150
61,69,150
119,261,510
227,22,150
224,227,151
62,80,363
362,103,151
82,211,151
74,64,203
130,76,151
73,361,151
97,59,379
26,34,137787
130,36,151
225,204,151
204,225,151
137,45,151
22,227,151
54,97,151
224,376,152
103,362,152
252,216,152
376,70,152
235,225,152
164,148,1192
97,61,218
61,336,152
52,211,152
15,225,152
80,24,152
36,130,152
82,80,153
80,82,153
21,349,327
130,62,307
63,88,487
64,224,154
59,20,63873
99,148,316
252,67,154
45,31,154
82,238,155
2,148,49858
227,130,366
221,367,155
361,19,155
61,92,311
14,88,6867
69,61,155
261,368,683
71,33,310
33,71,311
4,463,155
376,224,156
59,92,362
224,74,156
52,82,156
148,99,318
159,148,156
148,159,156
130,14,156
63,67,156
63,7,156
216,252,157
70,376,157
148,166,486
61,97,157
44,148,2043
52,295,157
19,361,157
33,168,639
168,33,638
227,148,320
130,42,157
29,15,72507
368,261,690
63,82,157
24,97,478
97,24,477
206,121,158
84,148,3714
238,82,158
367,221,158
132,188,158
86,70,312
67,252,158
42,130,158
67,63,158
130,67,158
82,63,158
24,211,159
211,24,159
376,74,159
225,93,159
148,49,320
361,238,159
70,6,97426
27,44,79951
18,367,159
7,63,303
86,54,160
25,225,160
21,227,344
227,21,344
93,225,160
49,148,160
130,95,335
367,18,160
295,183,160
183,295,160
63,138,160
54,86,161
251,195,161
166,36,161
69,235,161
25,63,19566
63,27,161
295,23,162
23,295,162
62,64,162
49,29,162
44,84,346
84,44,347
5,146,12619
146,5,12482
195,251,163
224,146,163
61,106,163
104,87,163
112,37,232
238,361,163
24,62,3369
59,153,163
153,59,163
14,148,2134
138,148,509
148,138,508
25,179,164
24,124,2273
74,376,164
119,195,164
195,119,164
24,292,164
104,148,1087
125,63,335
63,125,336
227,224,165
89,36,165
81,195,165
92,5,122197
179,224,165
195,81,166
224,153,166
63,119,166
82,153,386
84,295,167
172,258,167
84,36,167
74,223,167
119,63,167
328,21,515
63,25,20537
177,45,168
74,224,169
258,172,169
148,202,169
101,24,8824
223,74,169
261,338,708
338,261,708
63,158,169
158,10,334
261,138,282
146,224,170
179,25,296
295,84,170
21,328,522
261,159,349
24,101,8643
24,132,353
132,148,171
24,273,172
273,24,172
81,45,172
261,143,172
60,148,351
132,24,355
318,261,705
261,373,349
179,141,173
31,177,173
24,141,173
24,226,173
226,24,173
261,318,705
148,165,174
93,86,174
86,93,174
143,261,497
7,268,174
261,307,707
307,261,705
44,204,174
250,223,175
261,250,175
92,22,796
150,261,354
148,257,175
439,21,175
268,7,175
373,261,351
141,179,176
49,295,176
104,86,284
249,21,906
241,36,176
2,200,176
261,229,536
229,261,533
346,261,535
213,261,532
261,383,176
139,21,546
21,139,545
36,241,177
21,439,177
175,153,177
261,213,533
206,63,177
159,261,356
63,147,177
165,148,178
24,100,11401
257,148,179
261,346,358
4,32,98649
21,249,915
180,195,180
91,2,72881
24,198,360
153,175,181
200,2,181
383,261,181
198,24,364
204,44,182
139,33,183
33,139,183
33,237,367
237,21,366
2,84,183
84,2,183
24,1,322905
21,398,368
398,21,368
237,33,369
21,237,370
24,227,186
227,24,186
91,150,168
51,212,70
23,104,29606
37,149,14652
6,104,188
225,6,128
106,51,31290
23,53,89355
104,145,60
6,463,4613
91,98,15917
29,104,180
149,6,72333
6,149,71265
133,6,2311
42,6,186249
6,42,184949
134,212,5
6,266,216
51,34,10554
6,69,10482
24,59,7788
78,27,3151
3,39,17090
28,38,53831
92,0,1
57,17,123526
49,226,36
135,169,38
169,135,38
8,78,197441
8,80,69683
134,102,47
8,105,15657
39,34,74006
261,357,53
34,39,74164
24,39,57
5,170,1639
50,162,61
90,13,41307
34,336,74
43,218,77
0,86,124204
30,116,508246
48,321,95
26,17,337475
357,67,106
1,93,22036
80,261,115
321,367,116
225,120,119
30,69,322
463,79,122
79,463,123
132,104,125
104,132,126
4,120,476
56,135,139
92,7,141
76,62,146
20,82,325
2,74,82926
13,119,150
59,135,152
163,18,153
9,232,153
6,56,185096
0,183,155
1,82,85617
61,143,159
10,158,160
3,78,161
20,135,163
6,99,6754
100,190,165
124,15,165
190,160,297
20,76,166
22,81,13153
55,135,168
18,229,172
4,166,172
18,93,33033
20,111,175
0,175,696
2,125,54897
6,85,106571
8,120,179
17,24,75865
49,346,180
2,120,88670
8,24,106795
35,30,133458
113,29,181
26,117,181
37,29,47405
53,42,183
53,170,184
4,135,560
3,93,67487
120,14,185
4,117,186
4,112,186
200,335,189
28,78,45987
12,112,40253
112,12,40509
158,2,677
112,15,571
2,139,136
112,53,137
53,112,137
15,112,529
55,9,217667
2,6,640511
32,10,334
8,277,165
2,36,309908
2,26,368768
26,2,365566
277,8,168
52,21,141781
91,135,175
21,204,359
204,21,359
21,99,13233
99,21,12710
2,273,177
21,49,97495
273,2,180
251,21,553
21,251,553
41,21,89903
21,147,1128
21,255,373
255,21,373
45,21,96963
147,21,1130
162,21,2505
117,21,944
21,86,58051
86,21,56777
122,21,51780
21,122,50930
76,21,27768
21,192,378
192,21,378
21,162,2219
84,0,165
0,249,144
232,9,157
18,72,13351
0,84,162
141,72,407
129,20,172
16,72,43587
0,129,331
4,345,288
74,93,257
103,125,304
14,186,183
12,107,28434
1,66,70511
20,180,189
20,164,190
64,93,191
4,81,9213
108,166,161
6,125,489
13,71,156
181,13,885
36,120,152
146,13,308
40,18,11366
0,39,1088
52,499,69
145,263,75
16,346,92
31,54,95
40,335,107
88,45,118
77,0,120041
108,6,47332
140,135,142
182,62,143
26,9,123350
228,276,145
61,183,146
10,183,8294
140,67,223
67,273,147
183,61,149
228,362,152
40,135,330
153,268,279
183,160,156
238,183,157
362,121,160
181,0,11151
121,362,161
141,36,161
362,228,162
36,141,162
183,26,163
26,183,165
3,37,210931
81,40,10585
18,52,31004
54,20,171
18,81,50442
108,57,421
6,135,173
82,40,174
14,120,175
62,9,175
108,125,479
140,42,361
88,125,269
13,82,179
160,13,181
14,166,182
108,74,182
206,27,183
6,74,184
13,146,306
67,40,187
26,135,194
19,125,729
401,93,196
133,204,166
217,43,1
16,261,138
151,23,2582
1,54,84546
51,11,171
35,23,179
13,74,59211
43,151,185
20,13,156543
80,16,188
22,54,188
151,64,189
13,311,192
22,66,192
5,54,24824
21,6,451682
43,79,195
6,130,105476
43,164,198
8,13,248860
4,266,70
266,170,87
170,79,120
79,52,22399
79,14,15008
14,79,14723
11,79,46768
46,79,166
79,158,177
158,79,180
10,24,39928
81,58,205
47,103,112
30,27,457
27,30,461
47,77,173
77,47,174
169,20,176
78,16,71
32,12,71083
47,129,94
98,30,297
8,116,136
63,30,148
30,98,290
48,42,311
5,82,10432
79,16,119
0,78,158
12,218,160
43,88,175
78,12,283
78,18,64
18,89,65
78,9,66
9,78,66
24,4,156323
78,2,3538
46,78,233
82,1,82056
5,120,2371
7,354,541
10,99,389
146,10,323
5,16,433595
9,120,422
30,20,78415
27,42,127023
26,46,146373
48,53,12597
45,1,273490
12,78,160
78,46,161
78,36,163
26,45,116084
146,4,230
4,146,536
4,64,502
145,16,32848
12,158,110
78,42,157
146,24,188
24,146,234
1,42,411137
12,13,205417
42,58,5
2,93,75785
6,119,3713
129,47,95
8,93,334
93,8,147
8,47,127382
26,113,328
212,15,228
47,32,238
30,218,71
93,2,74949
20,169,197
2,47,128150
11,2,399594
2,158,614
12,38,43226
38,12,41738
5,36,137063
36,38,149
26,42,83324
36,158,169
42,8,227306
38,42,172
3,46,286417
158,36,174
38,7,9601
46,19,139581
5,12,541604
65,1,71049
30,355,12984
69,30,115
18,30,2619
30,18,2659
6,8,234184
35,47,97763
30,12,92073
355,30,14080
14,30,62457
30,14,64739
4,24,157893
112,6,6443
130,22,108
22,130,154
97,16,178
112,19,275
19,112,276
8,125,246
132,10,240
18,58,279
8,146,200
30,206,316
8,88,13791
88,8,13487
56,34,4645
38,2,126435
4,37,87951
144,12,26739
42,2,275705
53,79,1784
4,53,18919
53,4,18549
278,459,44
144,98,1240
36,70,7593
57,42,1627
62,30,1
331,460,2
407,423,183
194,15,1
451,222,3174
26,85,16040
102,366,22
102,426,49
161,40,2810
408,456,4829
135,95,30
291,222,586
24,194,7
109,15,66940
194,111,8
116,222,8
132,27,13593
30,451,3220
51,63,37841
130,186,1
186,130,2
288,130,2
331,467,4
369,493,182
447,447,294
448,127,7
474,369,275
53,91,11
445,347,17
347,267,18
486,474,18
452,294,18
498,469,18
233,427,6
344,478,8
97,478,2
114,5,84356
78,78,1
219,20,42197
20,219,40810
102,382,8
102,41,55386
427,265,4
478,311,10
185,26,2
271,207,13
56,367,20
434,7,5850
248,474,17
396,498,18
294,248,19
242,246,50
97,8,80255
2,8,597866
70,499,2
205,470,42
45,45,22
499,122,48
122,499,50
442,29,1532
105,3,77557
172,135,84
124,166,94
92,39,21
39,92,21
223,232,38
121,103,261
103,121,264
0,199,53524
17,86,53243
0,188,44403
99,17,36126
6,46,295519
28,24,172901
23,335,69
46,31,78
28,6,344995
26,102,35860
39,499,125
8,32,232236
42,24,73379
199,0,53388
219,61,130
3,200,1022
14,138,135
138,16,415
146,115,45
57,216,55
0,235,155
106,92,158
43,3,92884
34,37,1814
56,36,45
14,160,34
82,50,30
59,14,8948
25,144,19676
21,24,269
59,77,390
97,184,272
69,397,366
149,0,78
0,149,86
338,138,16
11,98,17
240,133,33
92,367,57
261,78,101
141,11,92
172,11,116
153,26,129
26,153,129
258,45,57
141,169,36
54,50,5715
146,172,36
93,48,40
57,41,3662
211,66,77
66,211,79
153,125,79
177,70,101
8,411,465
264,42,103
189,124,339
240,270,201
119,45,113
41,5,4028
67,169,118
93,185,127
57,10,3721
2,143,31401
33,104,2519
20,83,57719
141,107,456
40,35,274807
16,91,12406
176,4,1508
20,37,54412
37,20,51945
35,16,45948
41,13,234402
74,28,49129
132,2,40027
28,74,48140
26,216,250
150,1,94971
117,349,92
22,133,112
111,29,40
144,29,113346
51,29,24694
10,97,52004
173,5,40838
31,30,125694
21,31,41598
31,21,43816
68,31,23242
9,19,77869
19,9,73111
151,113,56
84,211,27185
133,105,75
3,346,14664
12,241,280
36,264,281
264,183,294
12,311,325
103,119,154
20,21,57447
45,218,251
84,76,50189
76,84,51893
136,16,68
36,148,63
39,63,54992
80,14,171
261,38,65
105,14,20756
14,105,19519
14,204,113
0,134,221
134,0,225
463,78,233
130,2,255
63,121,276
2,130,418
346,33,327
33,346,327
81,25,13639
14,223,800
117,11,361
15,153,119
99,342,126
13,99,725
204,133,366
8,135,367
47,35,91444
52,18,30977
103,1,60220
1,103,59481
59,16,42512
16,39,6
47,3,61799
3,47,59236
68,42,409
42,68,410
8,104,24
15,120,987
55,30,51885
15,194,2
308,234,24052
445,178,2
222,291,1497
366,102,8
68,222,19
294,452,27
30,291,23808
222,30,47570
470,205,94
177,51,2551
51,177,2577
395,2,7042
364,186,5
96,17,72174
17,96,73035
188,0,43956
235,26,180
42,36,40462
14,40,82788
41,57,2843
18,354,269
354,18,262
4,176,1159
12,103,35026
31,2,279149
43,13,208805
181,16,1935
14,43,22047
4,63,201668
58,62,2
23,70,35460
70,23,34638
68,291,92
8,480,3708
369,485,496
454,294,24
480,8,4030
47,222,32839
30,222,48502
23,421,3059
128,126,56
17,66,97806
66,5,5078
23,9,140004
56,9,48552
389,389,45
459,278,73
424,27,598
27,424,688
12,201,99
201,12,41
18,138,19890
19,22,29802
26,20,55608
222,451,3842
486,498,399
222,47,33223
298,298,7216
453,34,778
2,424,799
34,453,784
424,2,858
15,453,1109
453,15,1244
46,9,26210
2,70,125406
14,414,7550
438,278,6078
357,24,11582
24,357,10382
162,14,7205
70,2,121010
377,298,11458
298,377,11440
194,17,22005
278,438,6128
40,392,3929
392,40,3937
51,392,6121
392,51,5971
411,5,314
24,472,1228
472,24,1218
417,39,7685
206,9,6
247,421,723
87,434,207
476,48,1671
434,87,211
48,476,2008
314,314,18001
23,476,494
476,23,520
376,7,618
411,29,3640
411,51,3320
51,411,3394
29,411,3467
109,353,14745
353,109,14780
8,221,47096
156,20,81301
11,118,51961
3,81,147731
284,1,34923
1,284,35236
21,13,717063
34,110,98225
33,118,51959
80,28,40192
6,112,5917
1,81,222974
81,1,217811
45,107,3148
17,28,213251
57,3,97322
27,115,35530
49,72,31132
70,13,8638
1,97,117081
12,57,28333
25,72,9494
72,25,9338
46,72,3975
72,46,4020
3,182,13059
41,46,129502
115,26,63699
26,115,63129
44,28,83860
60,8,164612
76,26,9091
85,6,106018
90,26,12840
73,14,28144
41,3,340916
111,6,98407
54,19,69363
26,111,15616
72,13,45249
19,56,16080
25,21,49055
63,29,2845
29,17,169156
1,57,75306
25,11,198114
32,78,41048
1,17,564487
108,13,15063
28,9,67935
28,39,85620
35,11,40882
328,275,41
379,203,7
329,326,474
106,344,60
345,219,105
82,120,120
124,256,40
138,113,266
146,147,98
198,167,277
146,76,72
142,277,117
220,215,81
119,81,48
206,163,66
45,122,75
67,80,225
91,200,47
200,91,5
85,86,74
71,142,127
91,143,51
137,200,59
200,136,73
143,200,51
48,113,47
112,62,210
20,156,79202
179,165,24
12,165,33687
450,448,11
145,13,7761
12,179,64117
11,111,26831
112,87,43
45,76,100
55,97,73
159,3,58222
86,23,43551
1,250,53661
85,113,95
2,80,254092
11,90,62663
141,82,35
96,16,56979
24,90,117077
11,64,65269
11,96,77570
111,23,41580
250,92,40
23,160,12595
12,134,113883
8,59,248589
48,64,3868
111,113,125
70,56,94
1,59,257648
39,55,166145
117,99,50
160,27,3177
105,240,80
82,179,82
60,132,50
63,55,2389
209,2,60944
60,3,166048
64,195,1093
138,18,20237
93,24,41303
80,12,96615
64,88,64
117,56,135
93,6,3017
143,1,98211
2,133,60021
133,2,70378
70,66,200
2,134,175232
1,117,107057
125,45,74
70,113,50
52,125,289
113,45,20
41,125,144
61,39,79545
9,200,21597
12,123,27498
125,23,19438
23,125,20147
25,69,149270
69,25,157155
81,27,14521
64,70,61
62,60,75
12,105,44387
111,46,62
132,3,64264
3,132,64736
12,82,56192
117,76,45
59,2,286658
2,59,285138
71,63,2783
2,60,157804
12,42,81223
125,3,24127
12,32,72303
55,69,155
163,2,38535
0,138,53829
70,54,93
12,59,75035
2,45,203915
45,2,196506
25,135,69
6,45,242355
70,41,11930
71,1,217012
45,12,76828
96,45,45
143,8,5838
70,25,10991
52,49,13963
19,70,25643
113,14,75
2,53,206464
20,80,38396
23,87,9465
132,129,68
19,195,11966
2,41,169716
6,86,68983
143,3,4069
52,2,103749
2,55,284212
55,2,282566
15,90,3138
133,3,998
132,8,5886
62,5,85053
206,5,15461
31,42,7905
8,70,14109
146,8,169
78,32,42017
82,5,12896
5,70,56355
39,3,17759
55,6,39945
15,55,182
23,55,649
11,39,14686
39,11,15553
423,410,80
410,456,222
423,433,5399
410,423,6018
384,433,213
433,384,245
483,483,4
423,456,21
384,423,535
435,435,3153
423,408,43
408,423,21
433,407,115
294,294,5
456,410,50
433,423,83
410,433,158
433,410,39
456,433,5
456,408,129
483,479,5
173,293,2
408,410,41
481,481,4
407,433,53
4,470,5
97,4,43045
479,483,5
4,97,41300
267,347,2
443,443,3
479,481,10
399,78,4
399,470,18
433,456,131
446,390,9
470,399,41
208,470,7
442,4,12
399,51,42
208,25,71
4,442,117
93,26,2960
36,53,7997
26,93,2957
205,133,45
397,92,258
343,269,5
269,343,3
201,254,41
97,167,145
139,3,94516
3,139,92830
35,97,28
310,319,6
83,198,5
150,250,47
8,83,144122
121,146,4
92,333,19
86,33,56293
1,360,2726
14,275,288
275,3,15051
132,254,1
386,3,5003
147,386,7
317,1,2826
55,35,194323
92,20,43620
255,18,300
83,63,2548
63,83,2460
146,100,9
415,3,975
3,415,1137
20,97,64371
77,175,67
33,146,9
20,150,6967
3,376,1135
376,3,989
100,95,121
215,20,27
1,385,2858
3,421,315
254,92,98
146,319,7
83,61,4101
132,92,78
250,67,10
80,76,100
85,88,73
117,129,66
119,250,45
83,1,137814
107,3,930
215,175,50
61,77,9
319,135,5
92,3,55724
177,92,95
215,336,48
1,146,24
97,144,156
162,1,16583
86,80,496
201,97,5
18,77,165
48,415,1
333,336,26
147,424,1
168,105,179
146,117,1
60,250,1
132,319,2
102,147,53
67,142,2
254,129,3
95,83,3
174,92,4
351,33,4
402,428,1302
123,424,5
146,119,5
351,123,5
383,273,5
146,354,5
385,311,5
312,403,5
110,77,5
82,146,5
83,59,5
76,102,5
135,310,5
252,80,5
117,100,5
105,102,5
102,122,43
158,383,52
275,14,188
120,146,7
132,80,7
142,4,3604
81,428,8
103,424,8
158,320,8
